N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.018536493412610665,0.017025022479840706,0.011647465560046564,0.026350447900853047,0.019237226107887178,0.01885070267897489,0.01577803718730104,0.008359155943787935,0.010169704530361591,0.02368482434221892,0.017025022479840706,0.01885070267897489,0.09218594147605395,-0.07780251262178906,-0.2239615157236684,0.642549,0.24904800000000002
