N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
-0.024528441177634194,-0.03429918154096187,-0.03165642408424879,-0.017384875329097906,-0.0280572982384741,-0.02331847216089742,-0.03404917467581432,-0.03692000292684761,-0.04086171409356838,-0.03204526519580188,-0.03042949807742235,-0.038250038796012284,-0.10283733424150068,-0.3990124187162231,-0.4533074851860024,0.36551900000000004,0.269399
