N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.04605105343119084,0.020521532674341827,0.004500853350999575,0.05266265704483168,0.049335688503517994,0.013348681015177551,0.0348759241472455,0.018007220615755277,0.0025266760969384176,0.04311123274714188,0.04852388045323479,0.009185173179794451,0.24959363222961223,0.7713579079969255,-0.3587057592762438,0.676436,0.305776
