N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.011742757758780432,0.008538714918883038,0.01404731244958322,0.015921708124543278,0.01781583781682907,0.020604807681974004,0.0060490631888382536,0.007265233737500219,0.0023869202210852316,0.010894799990423282,0.014117394017587503,0.003723099525828857,0.26844770990826133,-0.009443878217490513,0.1768669083777054,0.50991,0.135531
