N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.0023349633646840232,-0.018420358371649646,-0.024953090127372683,0.012459941167710119,2.3310566675707497e-05,-0.01654511339273899,-0.0026265793784931097,-0.019636121345027208,-0.02566205181525692,0.008815135056264144,-0.0004834408452200905,-0.023737669230903105,-0.3601572682383662,-0.4559095854090339,-0.534078112914666,0.462162,0.229491
