N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.014994393388513518,0.006950537879832533,0.01927435928405357,0.018449054360245628,0.01886271378361534,0.01927435928405357,0.0006930458162916932,0.005028945869258783,-0.005747926056210782,0.009235870218105659,0.016365330138120467,0.003299403218589277,-0.33599679498604196,-0.32117557072082575,-0.1546015994411171,0.471192,0.326016
