N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.022229317675405997,0.038842732202209414,0.0306201748199531,0.027464586581068838,0.03920427986984488,0.03811204916432323,0.016631654581596524,0.01822061986223786,0.02651021246972717,0.021567294337905166,0.02202111645332424,0.03793084130467649,-0.2630201826377076,0.008525387348259573,-0.01038185306287977,0.615486,0.132077
