N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.01735371982209536,0.012105190788614571,0.010881690537803202,0.02269789618411371,0.02142748259414034,0.018895422125845062,0.009191984894808209,0.008651869655632128,0.004308188017142409,0.012238467739852599,0.01716951632318002,0.012611426507087372,-0.6449536327416368,-0.6403680777008782,-0.6219506570189389,0.5109279999999999,0.23842400000000002
