N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.015798575463458607,0.0045213781407339665,0.004694096114629196,0.015798575463458607,0.015028317540803011,0.007709479297949079,0.0032977256278509328,0.00032999967514106917,-0.002645948529976917,0.009902324653385332,0.015028317540803011,0.005403607751548171,-0.47706643349847727,-0.2460929217041473,-0.5450853988996721,0.518387,0.11923199999999999
