N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.034713010474113314,0.03732594566578621,0.04173253842214584,0.040641523008128254,0.040194270950607014,0.046529797236282984,0.032277353925847053,0.03180007136986463,0.038106654297127375,0.03365407832992793,0.03732594566578621,0.04173253842214584,-0.38222016416008553,-0.16193146817327933,-0.3735237468870631,0.713483,0.24280200000000002
