N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.016745211837140946,0.021677366052070025,0.027884131283630216,0.02079517197214589,0.02427899851256373,0.03117946304832265,0.01326791587066476,0.009431031959683032,0.01753471490625241,0.014605379970855871,0.017774377833261832,0.02121505282755281,-0.3466822127903909,-0.41946514569597454,-0.3448133528085746,0.6546460000000001,0.290917
