N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.016174537928907336,0.03535315090880519,0.03489968973105283,0.026998798925245458,0.046448562136152956,0.04566078195975543,0.00957073821791911,0.02950978406064416,0.031888223729736695,0.02251180508161686,0.0324317446211815,0.03617870794649616,-0.12836437866785996,0.006154391923531733,-0.15149626094404423,0.536262,0.21923700000000002
