N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
-0.0028165733934854167,0.002554923037747059,0.00552449825955829,-0.0027573023715097103,0.005751485756861812,0.0071818565144263985,-0.015795721577947716,-0.006265294355918852,-0.0020522450910085027,-0.012003084112688491,-0.00046410191756473054,0.0004338902997403768,-0.03839448457915542,-0.23805496220883315,-0.22971491194612398,0.360987,0.38910200000000006
