N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
-0.004167624860496801,-0.004529612197256559,0.00097684723490917,0.003041458631670372,0.0011153779388331203,0.012651641129364467,-0.016441150339596672,-0.013482998214371008,-0.005250020844109159,-0.00903842785206041,-0.0031670411722585965,0.0038956950060420993,-0.3906557185226751,-0.5210763226097828,-0.2967243453469649,0.452156,0.27430299999999996
