N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
-0.011883231484657444,-0.02158474672022336,-0.0193045639170681,-0.009593400442275702,-0.01460957464511392,-0.01666285205107294,-0.020197708522241672,-0.026273809099434508,-0.02692786343951685,-0.018149429148584178,-0.01460957464511392,-0.023746816285252107,-0.2646052473503873,-0.3645857732765056,-0.32424170329839486,0.377494,0.354208
