N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.017014816742754874,0.008021924070088355,0.018511258066625926,0.02006844099804223,0.02226844193876635,0.02023528019901747,0.008997689540940977,0.006874334621308356,0.008356789124526507,0.017778254790598507,0.017584060491702032,0.014871306736930668,-0.6369492651523951,-0.6060726095214378,-0.6533360154909497,0.636861,0.32978900000000005
