N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
-0.04930047078196968,-0.047223380382710345,-0.04862576035310353,-0.04103880648527275,-0.03356365759296147,-0.03957448163673849,-0.0996006018305958,-0.05995664215146091,-0.0707646597173884,-0.07998404748596291,-0.054956385373460315,-0.06850841046446833,0.6812195839677485,0.4297335267049126,0.428144697303514,0.315973,0.329891
