N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.030064473560724884,0.031308309618311055,0.030462424710696715,0.04196489421611969,0.03669386345038631,0.03492772225501078,0.025239462057035103,0.02802923610785642,0.02505545398215689,0.031542836104282185,0.03396230746654127,0.031167557115561503,-0.5522021647459392,-0.5612994380995242,-0.5628738713368422,0.615366,0.21776700000000002
