N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.024761384342370237,0.01861946119574191,0.007365430845927151,0.025163594602351937,0.03162118530913305,0.015962929894498195,0.012691933782787435,0.01821618354561195,0.005190546585604318,0.022448523773434148,0.028900632674107977,0.015659521463057775,-0.42496695771994825,-0.12062649485055248,-0.3137568531079839,0.51049,0.234405
