N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.020577348715741333,0.021945859597309512,0.019347788001474447,0.02159900750525949,0.02859756704719292,0.02704262738054804,0.008570211227266167,0.0198987620521783,0.011137454563833972,0.017512123015931275,0.023481062940457365,0.022426049908561146,-0.43544845277660293,-0.4527192352620788,-0.17389544529929837,0.536266,0.109262
