N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx
0.022885122892296564,0.02087089201428091,0.018603376785233283,0.049220554216992264,0.0347982806786991,0.025644729071678245,0.022885122892296564,0.018319050577245716,0.014352022428679154,0.04551963206956385,0.03311536064698608,0.019269194551174866,-0.4388430506688197,-0.5425030232181155,-0.6195897599858272,0.661677,0.1766
