Date,Open,High,Low,Close,Adj Close,Volume
2016-09-23,99.339996,100.550003,98.870003,99.220001,90.067444,7396800
2016-09-26,99.489998,100.279999,98.660004,98.779999,89.668030,5781800
2016-09-27,98.239998,99.660004,97.790001,98.980003,89.849579,6476100
2016-09-28,99.519997,102.279999,98.750000,102.150002,92.727158,10190900
2016-09-29,102.000000,102.269997,100.480003,101.269997,91.928329,8148400
2016-09-30,101.830002,103.599998,101.230003,102.919998,93.426132,9431500
2016-10-03,102.550003,102.830002,101.910004,102.449997,92.999481,4334700
2016-10-04,102.709999,102.919998,100.760002,101.269997,91.928329,6505400
2016-10-05,101.989998,102.870003,101.750000,102.230003,92.799789,5912800
2016-10-06,102.320000,102.699997,101.339996,102.180000,92.754395,4362900
2016-10-07,102.500000,103.470001,102.190002,102.269997,92.836098,5844500
2016-10-10,103.209999,104.419998,103.209999,103.980003,94.388351,5926700
2016-10-11,103.779999,104.099998,102.680000,103.040001,93.535057,5337300
2016-10-12,102.739998,102.830002,101.599998,102.150002,92.727158,4935100
2016-10-13,101.489998,101.720001,99.610001,100.790001,91.492622,7883000
2016-10-14,101.480003,101.959999,100.610001,101.080002,91.755859,5114700
2016-10-17,100.940002,101.489998,100.620003,101.360001,92.010033,4540800
2016-10-18,101.989998,102.250000,101.120003,101.790001,92.400360,4697500
2016-10-19,102.470001,103.699997,102.239998,102.269997,92.836098,5905700
2016-10-20,101.639999,102.220001,100.690002,101.870003,92.472992,4820900
2016-10-21,101.059998,101.559998,100.629997,101.300003,91.955566,5622400
2016-10-24,101.559998,101.580002,100.059998,100.660004,91.374603,6077300
2016-10-25,100.750000,101.669998,100.519997,100.769997,91.474442,4730700
2016-10-26,100.320000,101.529999,99.870003,101.190002,91.855721,6353700
2016-10-27,101.510002,101.980003,99.919998,99.919998,90.702873,9897800
2016-10-28,101.120003,105.029999,100.949997,103.820000,94.243103,17435400
2016-10-31,103.820000,105.459999,103.779999,104.750000,95.087326,12340800
2016-11-01,105.510002,106.739998,105.449997,106.480003,96.657730,12755600
2016-11-02,105.650002,106.050003,104.250000,105.389999,95.668282,8405200
2016-11-03,105.529999,106.190002,104.949997,105.389999,95.668282,5703200
2016-11-04,105.250000,105.489998,104.379997,104.779999,95.114548,7085400
2016-11-07,106.000000,106.980003,105.779999,106.849998,96.993607,7333800
2016-11-08,106.570000,108.190002,106.419998,107.290001,97.393036,8034800
2016-11-09,106.040001,108.260002,105.690002,107.639999,97.710732,9161800
2016-11-10,107.540001,108.500000,107.239998,107.790001,97.846901,8739500
2016-11-11,107.480003,107.650002,105.940002,106.639999,96.802979,7939500
2016-11-14,106.150002,106.730003,105.589996,106.589996,96.757599,7630000
2016-11-15,107.489998,109.059998,107.400002,108.959999,98.908966,12156500
2016-11-16,108.199997,109.000000,107.739998,108.349998,99.339890,7711000
2016-11-17,109.000000,110.099998,107.589996,108.120003,99.129005,6638100
2016-11-18,108.570000,109.669998,108.150002,109.199997,100.119202,6815500
2016-11-21,110.360001,111.000000,110.070000,110.180000,101.017700,8476800
2016-11-22,110.790001,111.000000,109.309998,110.620003,101.421127,6440500
2016-11-23,110.400002,111.470001,110.040001,111.000000,101.769524,4472700
2016-11-25,110.540001,111.220001,110.120003,111.000000,101.769524,3238600
2016-11-28,110.949997,111.570000,110.379997,110.500000,101.311096,6406700
2016-11-29,109.099998,109.720001,108.400002,109.339996,100.247559,7461900
2016-11-30,112.050003,112.980003,111.300003,111.559998,102.282944,17301900
2016-12-01,112.790001,114.910004,112.529999,113.290001,103.869080,11792300
2016-12-02,113.199997,113.809998,112.279999,113.000000,103.603203,6167400
2016-12-05,113.389999,114.480003,113.029999,113.250000,103.832405,6909800
2016-12-06,112.389999,113.489998,112.209999,112.760002,103.383156,6033600
2016-12-07,113.040001,114.480003,112.820000,114.440002,104.923462,6434100
2016-12-08,114.730003,115.400002,114.199997,115.169998,105.592758,5519700
2016-12-09,114.989998,115.989998,114.970001,115.809998,106.179520,5771600
2016-12-12,117.769997,118.989998,116.570000,117.150002,107.408104,10044700
2016-12-13,117.900002,118.309998,116.029999,117.419998,107.655647,8644200
2016-12-14,116.709999,117.879997,115.760002,115.959999,106.317055,7878400
2016-12-15,115.629997,117.389999,115.360001,117.050003,107.316414,7458300
2016-12-16,117.839996,118.580002,117.419998,118.080002,108.260765,12670700
2016-12-19,118.370003,118.449997,117.419998,117.650002,107.866531,5772500
2016-12-20,117.849998,118.629997,117.669998,117.949997,108.141571,4319100
2016-12-21,118.339996,119.000000,117.860001,117.910004,108.104904,5024600
2016-12-22,117.940002,118.989998,117.769997,118.769997,108.893379,4992500
2016-12-23,118.410004,118.699997,118.050003,118.419998,108.572479,2682900
2016-12-27,118.500000,118.900002,118.110001,118.220001,108.389130,2986900
2016-12-28,118.309998,118.860001,117.750000,117.910004,108.104904,4086700
2016-12-29,118.010002,118.419998,117.480003,117.820000,108.022377,3171100
2016-12-30,117.440002,118.239998,117.309998,117.699997,107.912361,5020500
2017-01-03,118.379997,119.000000,116.589996,117.849998,108.049889,7404800
2017-01-04,118.410004,118.650002,117.599998,117.820000,108.022377,6679900
2017-01-05,118.000000,118.480003,116.720001,117.309998,107.554787,5928600
2017-01-06,117.449997,117.580002,116.379997,116.839996,107.123878,4762500
2017-01-09,116.290001,116.360001,115.110001,115.839996,106.207031,6881000
2017-01-10,115.559998,116.389999,114.889999,114.959999,105.400215,6184400
2017-01-11,115.150002,116.449997,114.860001,115.930000,106.289558,6158200
2017-01-12,116.500000,116.989998,115.410004,116.160004,106.500435,4940000
2017-01-13,115.860001,116.879997,115.610001,116.379997,106.702133,4953000
2017-01-17,116.400002,116.769997,116.110001,116.279999,106.610451,4663100
2017-01-18,115.680000,116.040001,115.400002,115.940002,106.298729,4855300
2017-01-19,115.889999,115.959999,115.290001,115.580002,105.968643,3427800
2017-01-20,116.320000,116.750000,115.339996,115.599998,105.986992,6730900
2017-01-23,115.120003,115.959999,114.989998,115.389999,105.794464,5104100
2017-01-24,115.849998,117.110001,115.610001,116.370003,106.692963,5024400
2017-01-25,116.900002,117.430000,116.339996,117.239998,107.490608,5276800
2017-01-26,117.500000,117.820000,116.500000,116.550003,106.858002,6937300
2017-01-27,113.529999,114.699997,112.849998,113.790001,104.327507,11698900
2017-01-30,113.150002,113.800003,110.720001,111.820000,102.521332,8252900
2017-01-31,111.889999,112.199997,110.760002,111.349998,102.090408,7951000
2017-02-01,111.199997,111.779999,110.839996,111.000000,101.769524,5889300
2017-02-02,111.169998,112.239998,110.709999,112.209999,102.878899,6289000
2017-02-03,112.410004,114.279999,112.139999,113.570000,104.125793,6623500
2017-02-06,113.279999,113.500000,112.449997,112.980003,103.584869,5637300
2017-02-07,112.980003,113.099998,111.110001,111.389999,102.127083,6038400
2017-02-08,111.129997,111.790001,110.320000,111.580002,102.301285,5188800
2017-02-09,111.580002,112.629997,111.580002,112.260002,102.924744,4607800
2017-02-10,112.750000,113.449997,112.370003,113.050003,103.649055,6194300
2017-02-13,113.360001,113.989998,113.050003,113.910004,104.437531,4858500
2017-02-14,112.680000,113.070000,111.779999,112.519997,104.150581,5808200
2017-02-15,112.209999,113.239998,112.209999,112.570000,104.196884,7048100
2017-02-16,112.989998,112.989998,110.430000,110.680000,102.447449,9478200
2017-02-17,110.419998,110.570000,109.269997,110.330002,102.123489,8111000
2017-02-21,110.730003,112.309998,110.599998,111.720001,103.410095,6619100
2017-02-22,111.190002,111.779999,110.309998,110.379997,102.169769,5732000
2017-02-23,111.339996,111.830002,110.750000,111.019997,102.762161,8659700
2017-02-24,110.900002,111.019997,109.470001,110.120003,101.929108,6189400
2017-02-27,110.650002,112.269997,110.370003,111.750000,103.437859,7275800
2017-02-28,111.660004,112.760002,111.489998,112.500000,104.132080,7030200
2017-03-01,112.919998,114.389999,112.879997,113.879997,105.409431,7353800
2017-03-02,113.669998,114.269997,113.309998,113.360001,104.928108,5892500
2017-03-03,113.360001,113.889999,113.209999,113.550003,105.103989,4905600
2017-03-06,113.250000,113.500000,112.669998,113.169998,104.752251,4731900
2017-03-07,113.540001,113.879997,111.690002,111.809998,103.493393,6660300
2017-03-08,111.680000,111.919998,109.400002,109.610001,101.457031,9071600
2017-03-09,109.309998,110.169998,108.510002,110.040001,101.855072,7247400
2017-03-10,111.400002,111.410004,109.440002,110.610001,102.382660,6560300
2017-03-13,110.510002,110.809998,109.309998,109.349998,101.216385,6369300
2017-03-14,108.470001,108.570000,107.120003,107.360001,99.374390,9935700
2017-03-15,108.080002,108.980003,107.540001,108.879997,100.781326,9472100
2017-03-16,108.809998,108.879997,107.440002,107.860001,99.837212,8894700
2017-03-17,108.000000,108.419998,107.680000,107.680000,99.670609,14353400
2017-03-20,107.269997,107.849998,107.019997,107.660004,99.652092,5301900
2017-03-21,108.059998,108.230003,107.400002,108.040001,100.003822,7406300
2017-03-22,107.650002,108.849998,107.519997,108.389999,100.327789,8106800
2017-03-23,108.290001,108.860001,107.750000,107.870003,99.846466,5451200
2017-03-24,107.930000,108.419998,107.699997,107.989998,99.957535,6339900
2017-03-27,107.000000,107.349998,105.820000,106.279999,98.374741,6479400
2017-03-28,106.279999,107.739998,106.120003,107.169998,99.198532,6331500
2017-03-29,106.949997,108.080002,106.879997,108.070000,100.031593,4919900
2017-03-30,108.150002,108.680000,107.199997,107.779999,99.763153,6797700
2017-03-31,107.699997,108.139999,107.050003,107.370003,99.383659,6159000
2017-04-03,107.220001,107.970001,106.379997,107.800003,99.781670,5800900
2017-04-04,107.879997,108.720001,107.010002,108.660004,100.577698,4687400
2017-04-05,109.650002,110.669998,108.559998,108.639999,100.559204,6398800
2017-04-06,109.120003,109.650002,108.750000,109.290001,101.160843,3934500
2017-04-07,109.379997,109.580002,108.669998,108.860001,100.762833,4889400
2017-04-10,109.120003,110.199997,108.970001,109.430000,101.290436,4812100
2017-04-11,109.529999,109.540001,108.059998,108.970001,100.864639,3956500
2017-04-12,109.360001,109.360001,108.449997,108.970001,100.864639,5053300
2017-04-13,108.639999,108.739998,105.930000,106.099998,98.208130,6894800
2017-04-17,106.169998,106.480003,105.650002,106.169998,98.272911,5278800
2017-04-18,105.809998,106.680000,105.320000,105.680000,97.819366,4252700
2017-04-19,105.889999,106.139999,103.830002,104.230003,96.477211,6667900
2017-04-20,104.400002,105.690002,104.360001,104.879997,97.078865,4988100
2017-04-21,104.800003,105.430000,104.290001,104.889999,97.088127,5432600
2017-04-24,105.790001,106.410004,105.370003,105.930000,98.050758,4538200
2017-04-25,106.300003,106.970001,106.180000,106.730003,98.791260,4619000
2017-04-26,106.400002,107.480003,105.970001,106.080002,98.189613,6687400
2017-04-27,105.959999,105.980003,104.669998,105.470001,97.624992,5781800
2017-04-28,107.050003,107.599998,105.989998,106.699997,98.763489,6797800
2017-05-01,106.260002,106.730003,105.760002,105.919998,98.041504,4955500
2017-05-02,106.110001,106.529999,105.089996,105.360001,97.523170,5112200
2017-05-03,105.360001,107.260002,105.129997,106.720001,98.781998,5663000
2017-05-04,106.239998,106.330002,104.139999,104.809998,97.014069,8039900
2017-05-05,104.919998,105.889999,104.699997,105.790001,97.921181,5060000
2017-05-08,105.930000,106.720001,105.820000,106.680000,98.744965,5175100
2017-05-09,106.510002,106.750000,104.820000,105.080002,97.263992,5024000
2017-05-10,105.820000,106.830002,105.540001,106.500000,98.578369,5582800
2017-05-11,107.080002,107.080002,105.629997,106.209999,98.309929,4632100
2017-05-12,106.059998,106.290001,105.480003,105.959999,98.078522,4488200
2017-05-15,107.150002,107.709999,106.680000,106.849998,98.902344,6647500
2017-05-16,107.570000,107.660004,106.940002,107.250000,99.272575,5001400
2017-05-17,106.169998,106.269997,104.620003,104.699997,97.898079,6384300
2017-05-18,104.550003,105.680000,103.839996,105.169998,98.337547,5618100
2017-05-19,105.519997,106.519997,105.169998,106.519997,99.599838,8383500
2017-05-22,107.089996,107.089996,105.750000,106.120003,99.225830,4491100
2017-05-23,106.070000,106.559998,105.980003,106.269997,99.366081,3457100
2017-05-24,106.099998,106.360001,105.730003,106.220001,99.319336,3457200
2017-05-25,106.099998,106.709999,104.720001,105.110001,98.281448,5293800
2017-05-26,105.050003,105.290001,104.599998,104.720001,97.916779,3752500
2017-05-30,104.349998,104.709999,103.750000,104.059998,97.299667,4288000
2017-05-31,103.550003,103.889999,103.070000,103.480003,96.757347,8037900
2017-06-01,103.690002,104.279999,103.430000,104.269997,97.496010,4769400
2017-06-02,103.820000,103.940002,102.769997,103.110001,96.411369,5864000
2017-06-05,102.800003,103.580002,102.629997,103.190002,96.486191,4523300
2017-06-06,103.110001,104.449997,102.760002,104.169998,97.402512,4683900
2017-06-07,103.970001,104.430000,102.550003,103.769997,97.028496,7197100
2017-06-08,103.769997,104.739998,103.440002,104.000000,97.243546,6457800
2017-06-09,104.010002,106.489998,104.010002,106.400002,99.487640,6595600
2017-06-12,106.400002,108.430000,106.400002,108.040001,101.021095,8690600
2017-06-13,108.339996,108.489998,107.160004,108.129997,101.105240,6099700
2017-06-14,107.910004,107.989998,105.739998,106.599998,99.674652,6202300
2017-06-15,106.500000,106.800003,105.870003,106.330002,99.422188,5441400
2017-06-16,106.940002,108.360001,106.209999,108.349998,101.310959,11633900
2017-06-19,108.309998,108.379997,107.139999,107.459999,100.478775,4577800
2017-06-20,106.250000,106.599998,105.379997,106.480003,99.562439,5171200
2017-06-21,105.889999,106.900002,103.919998,104.489998,97.701721,6989400
2017-06-22,104.480003,105.139999,104.040001,104.449997,97.664307,4197400
2017-06-23,104.250000,105.419998,104.239998,105.000000,98.178589,5773300
2017-06-26,105.029999,105.190002,104.029999,104.139999,97.374466,3602500
2017-06-27,104.730003,104.889999,104.029999,104.070000,97.309013,4170300
2017-06-28,104.430000,104.900002,104.040001,104.279999,97.505363,4162300
2017-06-29,104.379997,105.150002,104.050003,104.120003,97.355766,4288600
2017-06-30,104.529999,104.720001,103.889999,104.330002,97.552124,5497000
2017-07-03,104.239998,106.959999,104.239998,106.300003,99.394135,4419100
2017-07-05,105.989998,106.300003,104.269997,104.620003,97.823273,4482700
2017-07-06,104.669998,105.129997,103.709999,103.820000,97.075241,5084800
2017-07-07,103.589996,103.760002,102.809998,103.489998,96.766685,6457000
2017-07-10,103.440002,103.580002,102.599998,103.040001,96.345917,4629000
2017-07-11,103.150002,103.500000,102.550003,103.120003,96.420723,4322400
2017-07-12,104.000000,104.750000,103.470001,103.889999,97.140709,3978100
2017-07-13,103.800003,104.209999,103.459999,104.129997,97.365105,4439100
2017-07-14,104.379997,104.639999,103.730003,104.440002,97.654961,3644300
2017-07-17,104.320000,104.970001,104.080002,104.209999,97.439911,5572400
2017-07-18,104.599998,104.599998,103.510002,103.720001,96.981750,4339400
2017-07-19,103.559998,104.480003,103.510002,104.459999,97.673668,4932000
2017-07-20,105.000000,105.370003,103.820000,104.629997,97.832626,5367800
2017-07-21,104.180000,104.379997,103.150002,103.250000,96.542282,5304100
2017-07-24,103.180000,103.570000,102.919998,103.199997,96.495537,4080400
2017-07-25,104.449997,105.150002,104.320000,104.389999,97.608215,7093800
2017-07-26,104.629997,106.080002,104.199997,105.120003,98.290794,5881400
2017-07-27,104.879997,106.320000,104.610001,106.110001,99.216469,5888400
2017-07-28,106.709999,109.129997,106.360001,108.120003,101.095894,7812600
2017-07-31,108.389999,110.000000,108.150002,109.190002,102.096390,7561200
2017-08-01,109.540001,110.970001,109.419998,110.779999,103.583092,8162900
2017-08-02,110.389999,111.199997,109.849998,110.459999,103.283875,6212300
2017-08-03,110.230003,110.449997,109.050003,109.430000,102.320793,5605400
2017-08-04,109.430000,110.199997,109.430000,110.110001,102.956612,4643500
2017-08-07,109.809998,110.290001,109.580002,109.779999,102.648056,4762800
2017-08-08,110.000000,110.709999,109.769997,110.349998,103.181023,4107300
2017-08-09,110.739998,111.410004,110.260002,110.889999,103.685936,3966800
2017-08-10,111.230003,111.440002,110.029999,110.110001,102.956612,4950700
2017-08-11,110.199997,110.489998,109.129997,109.230003,102.133789,3383000
2017-08-14,109.260002,109.820000,108.320000,108.709999,101.647560,4262300
2017-08-15,108.750000,108.900002,107.529999,108.570000,101.516663,5310700
2017-08-16,107.629997,107.919998,106.690002,106.839996,100.902786,4186600
2017-08-17,106.610001,106.870003,105.910004,105.919998,100.033905,5870300
2017-08-18,105.839996,107.339996,105.500000,106.480003,100.562782,5467400
2017-08-21,106.480003,106.480003,105.300003,105.779999,99.901680,3560400
2017-08-22,105.989998,106.919998,105.809998,106.360001,100.449463,5630900
2017-08-23,106.209999,107.059998,106.110001,106.610001,100.685570,4185800
2017-08-24,106.500000,107.669998,106.330002,107.440002,101.469437,5059700
2017-08-25,107.820000,108.709999,107.519997,108.230003,102.215538,4384200
2017-08-28,108.540001,108.589996,107.269997,107.760002,101.771660,3681600
2017-08-29,107.430000,108.050003,107.040001,107.860001,101.866104,3230600
2017-08-30,107.580002,107.839996,107.099998,107.730003,101.743332,3126000
2017-08-31,108.000000,108.230003,107.500000,107.620003,101.639442,5508200
2017-09-01,107.680000,109.160004,107.510002,108.760002,102.716080,3660300
2017-09-05,109.360001,110.260002,108.699997,109.440002,103.358307,5198500
2017-09-06,110.000000,112.230003,109.800003,111.790001,105.577698,8577300
2017-09-07,112.180000,112.870003,111.360001,111.800003,105.587143,5937800
2017-09-08,111.589996,111.750000,110.529999,110.779999,104.623833,4033100
2017-09-11,111.830002,112.570000,111.519997,112.519997,106.267128,5973400
2017-09-12,112.820000,112.949997,111.860001,112.489998,106.238792,5110100
2017-09-13,112.489998,114.320000,112.279999,114.180000,107.834900,5889400
2017-09-14,114.260002,115.339996,114.180000,114.449997,108.089882,5819100
2017-09-15,114.830002,114.910004,113.629997,114.629997,108.259880,8387600
2017-09-18,114.419998,115.220001,114.320000,115.190002,108.788765,4954600
2017-09-19,115.250000,116.419998,115.190002,116.339996,109.874855,6188000
2017-09-20,116.500000,117.150002,116.199997,116.370003,109.903191,5378200
2017-09-21,116.220001,116.519997,115.830002,116.470001,109.997635,4334500
2017-09-22,116.410004,117.830002,116.269997,117.290001,110.772064,5307100
2017-09-25,117.230003,118.330002,117.019997,117.989998,111.433167,5980300
2017-09-26,117.790001,118.029999,117.250000,117.519997,110.989273,4874700
2017-09-27,117.459999,117.599998,116.769997,117.449997,110.923164,3926800
2017-09-28,117.169998,118.129997,117.019997,117.620003,111.083725,4949000
2017-09-29,117.169998,117.519997,116.730003,117.500000,110.970390,4874800
2017-10-02,116.419998,117.790001,115.529999,117.430000,110.904289,4285600
2017-10-03,117.080002,118.250000,117.010002,117.820000,111.272598,3892200
2017-10-04,117.820000,117.870003,117.129997,117.580002,111.045952,3443400
2017-10-05,117.449997,118.690002,117.330002,118.580002,111.990379,5470900
2017-10-06,117.949997,118.150002,116.800003,117.029999,110.526512,3533300
2017-10-09,117.339996,118.080002,117.010002,117.709999,111.168724,2951900
2017-10-10,118.400002,119.820000,118.290001,118.800003,112.198158,5683100
2017-10-11,119.209999,119.519997,118.580002,119.330002,112.698708,3926100
2017-10-12,118.489998,119.650002,118.309998,119.139999,112.519264,3929700
2017-10-13,119.790001,120.000000,119.070000,119.160004,112.538147,4640100
2017-10-16,119.839996,120.889999,119.430000,120.129997,113.454239,5500700
2017-10-17,120.230003,120.739998,119.830002,120.220001,113.539246,4844300
2017-10-18,119.400002,120.019997,117.989998,118.150002,111.584267,5505100
2017-10-19,118.059998,118.739998,117.949997,118.199997,111.631493,4576600
2017-10-20,118.610001,118.779999,118.070000,118.639999,112.047043,4924300
2017-10-23,118.720001,119.300003,118.449997,118.930000,112.320923,3872400
2017-10-24,119.480003,119.919998,119.070000,119.230003,112.604256,4472400
2017-10-25,119.000000,119.440002,118.150002,118.440002,111.858162,4553100
2017-10-26,118.779999,119.000000,118.139999,118.440002,111.858162,4092900
2017-10-27,116.129997,116.400002,112.570000,113.540001,107.230461,14534100
2017-10-30,113.169998,115.099998,112.839996,114.389999,108.033218,7517800
2017-10-31,114.449997,116.379997,113.820000,115.889999,109.449860,7154800
2017-11-01,116.300003,116.970001,115.349998,115.900002,109.459305,5030300
