N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx,open
-0.04618720858535837,-0.024385408597748626,-0.03187019143882046,-0.0401618977417206,-0.014372726826419858,-0.02588066264888561,-0.061735984499703474,-0.030390798755626246,-0.045836119562372706,-0.04217068096418871,-0.024385408597748626,-0.029873914884538933,0.3931308644839309,-0.26694040596197305,-0.05338206874162593,0.434619,0.206462,9.48
-0.024385408597748626,-0.03187019143882046,-0.01698938159011257,-0.014372726826419858,-0.02588066264888561,-0.014002232010401367,-0.030390798755626246,-0.045836119562372706,-0.026944057498586915,-0.024385408597748626,-0.029873914884538933,-0.025948797749478655,-0.26694040596197305,-0.05338206874162593,-0.18637732627819148,0.481242,0.205869,9.74
-0.03187019143882046,-0.01698938159011257,-0.014698980971767047,-0.02588066264888561,-0.014002232010401367,-0.011719765321288898,-0.045836119562372706,-0.026944057498586915,-0.02661270549814446,-0.029873914884538933,-0.025948797749478655,-0.023634850745649714,-0.05338206874162593,-0.18637732627819148,-0.33697325474689716,0.473932,0.211942,9.69
-0.01698938159011257,-0.014698980971767047,-0.024081105065022333,-0.014002232010401367,-0.011719765321288898,-0.024081105065022333,-0.026944057498586915,-0.02661270549814446,-0.041895189916333286,-0.025948797749478655,-0.023634850745649714,-0.024081105065022333,-0.18637732627819148,-0.33697325474689716,0.26000159173096726,0.489214,0.215995,9.87
-0.014698980971767047,-0.024081105065022333,0.005069777785854578,-0.011719765321288898,-0.024081105065022333,0.009022653346881793,-0.02661270549814446,-0.041895189916333286,-0.018646479112582437,-0.023634850745649714,-0.024081105065022333,-0.014694505868098878,-0.33697325474689716,0.26000159173096726,0.4685891520259447,0.500158,0.225025,9.92
-0.024081105065022333,0.005069777785854578,0.017335425072532207,-0.024081105065022333,0.009022653346881793,0.017335425072532207,-0.041895189916333286,-0.018646479112582437,0.001549193080922891,-0.024081105065022333,-0.014694505868098878,0.010429547908237094,0.26000159173096726,0.4685891520259447,-0.11637126919017764,0.504447,0.23521999999999998,9.85
0.005069777785854578,0.017335425072532207,0.017463057760786105,0.009022653346881793,0.017335425072532207,0.017463057760786105,-0.018646479112582437,0.001549193080922891,0.00758638835676515,-0.014694505868098878,0.010429547908237094,0.015487934810382086,0.4685891520259447,-0.11637126919017764,-0.13264418890069618,0.530366,0.243484,10.17
0.017335425072532207,0.017463057760786105,0.02110167876474308,0.017335425072532207,0.017463057760786105,0.0329661734293692,0.001549193080922891,0.00758638835676515,0.013188505749140392,0.010429547908237094,0.015487934810382086,0.01813449542345353,-0.11637126919017764,-0.13264418890069618,0.014130400197412359,0.5958019999999999,0.254274,10.31
0.017463057760786105,0.02110167876474308,0.021072677536430884,0.017463057760786105,0.0329661734293692,0.03494026864549031,0.00758638835676515,0.013188505749140392,0.021072677536430884,0.015487934810382086,0.01813449542345353,0.030979238681497663,-0.13264418890069618,0.014130400197412359,-0.04066452545244333,0.606331,0.259442,10.3
0.02110167876474308,0.021072677536430884,0.015464478916116903,0.0329661734293692,0.03494026864549031,0.03434920441337734,0.013188505749140392,0.021072677536430884,-0.0014421393354015104,0.01813449542345353,0.030979238681497663,0.030375058028022626,0.014130400197412359,-0.04066452545244333,0.2843522314219418,0.6088859999999999,0.263356,10.32
