Date,Open,High,Low,Close,Adj Close,Volume
2014-11-03,77.639999,85.400002,76.500000,84.320000,84.320000,15492600
2014-11-04,84.889999,87.500000,81.669998,82.269997,82.269997,13886500
2014-11-05,84.500000,85.500000,75.500000,75.889999,75.889999,11808000
2014-11-06,77.800003,79.500000,76.629997,78.760002,78.760002,5230300
2014-11-07,79.790001,80.400002,77.769997,79.059998,79.059998,4447300
2014-11-10,75.800003,78.099998,75.000000,75.750000,75.750000,9283100
2014-11-11,75.750000,77.264999,74.010002,75.000000,75.000000,4419700
2014-11-12,74.099998,78.440002,74.080002,76.849998,76.849998,4312800
2014-11-13,77.849998,79.650002,75.919998,76.470001,76.470001,4917900
2014-11-14,77.989998,79.489998,76.750000,79.150002,79.150002,4460900
2014-11-17,79.739998,83.440002,78.800003,81.500000,81.500000,8809100
2014-11-18,83.699997,85.779999,82.199997,84.099998,84.099998,10270600
2014-11-19,85.220001,86.000000,79.050003,79.089996,79.089996,8276700
2014-11-20,72.845001,75.099998,71.580002,71.739998,71.739998,24117500
2014-11-21,73.599998,73.599998,70.550003,70.720001,70.720001,10853600
2014-11-24,71.010002,73.089996,69.800003,72.540001,72.540001,6378800
2014-11-25,73.839996,75.709000,73.269997,74.709999,74.709999,8446600
2014-11-26,76.050003,79.349998,74.849998,79.050003,79.050003,13850000
2014-11-28,80.379997,80.610001,75.919998,77.970001,77.970001,8840800
2014-12-01,77.000000,77.000000,73.389999,73.500000,73.500000,6306300
